sgrna	X1	X2
HDAC7_CCDS41776.1_ex16_12:48189508-48189531:+_5-3	1.085201e+00	1.488272e+00
WDR35_CCDS1695.1_ex12_2:20146314-20146337:+_5-1	1.126037e+00	1.517550e+00
LTN1_CCDS33527.2_ex20_21:30338821-30338844:+_5-2	1.176895e+00	1.696622e+00
IL1RL1_CCDS2057.1_ex1_2:102955491-102955514:-_5-2	9.328834e-01	1.501756e+00
IDO1_CCDS47847.1_ex4_8:39777620-39777643:-_5-3	7.828182e-01	9.506149e-01
GPR139_CCDS32398.1_ex0_16:20043485-20043508:-_5-1	-3.005594e-01	5.724642e-01
GPR139_CCDS32398.1_ex0_16:20043613-20043636:+_5-2	1.952303e+00	4.180570e+00
ATF7IP_CCDS66326.1_ex1_12:14577494-14577517:-_5-2	1.532793e+00	2.510148e+00
C2orf83_CCDS54434.1_ex1_2:228477732-228477755:+_6-2	2.105124e+00	4.764385e+00
ZNF234_CCDS46101.1_ex3_19:44661404-44661427:+_5-5	1.820530e-01	4.542575e-01
C11orf80_CCDS53664.1_ex7_11:66568515-66568538:-_5-4	1.402835e+00	2.165606e+00
WDR27_CCDS47520.2_ex16_6:170060794-170060817:-_5-4	1.208159e-01	6.254094e-01
WDR27_CCDS47520.2_ex18_6:170064330-170064353:+_5-5	8.016973e-01	1.011828e+00
GALP_CCDS12940.1_ex2_19:56693547-56693570:-_5-4	6.014758e-01	7.085775e-01
AVPI1_CCDS7470.1_ex1_10:99439382-99439405:+_5-1	7.558388e-01	8.589841e-01
DCUN1D1_CCDS3240.1_ex5_3:182683323-182683346:-_5-3	5.828001e-01	1.278767e+00
KLK5_CCDS12810.1_ex1_19:51452014-51452037:-_5-1	6.099573e-01	8.562926e-01
RABGAP1L_CCDS55662.1_ex1_1:174938415-174938438:+_15-10	1.462231e+00	2.603391e+00
N4BP2L2_CCDS45024.1_ex2_13:33017895-33017918:+_11-3	1.007642e+00	1.508202e+00
N4BP2L2_CCDS9346.1_ex4_13:33110765-33110788:+_11-10	5.851058e-01	9.142803e-01
CALML4_CCDS10226.2_ex1_15:68489820-68489843:-_10-2	6.074121e-01	5.559773e-01
CALML4_CCDS10226.2_ex2_15:68492010-68492033:-_10-8	3.233084e+00	1.062885e+01
CALML4_CCDS10226.2_ex4_15:68497589-68497612:+_10-9	2.346400e+00	5.684581e+00
FGA_CCDS3787.1_ex2_4:155508662-155508685:-_5-5	1.357527e+00	2.110449e+00
ATP6V0E2_CCDS47742.1_ex0_7:149571152-149571175:-_5-1	1.382544e+00	2.269607e+00
DGKG_CCDS3274.1_ex21_3:186015969-186015992:-_5-5	1.664863e+00	2.996925e+00
UPP2_CCDS2207.1_ex3_2:158974422-158974445:+_5-4	2.182350e-01	4.784261e-01
FAM49B_CCDS6361.1_ex8_8:130883619-130883642:-_5-5	1.055760e+00	1.174188e+00
CACNA1C_CCDS44787.1_ex11_12:2675587-2675610:-_5-4	6.949333e-01	6.097547e-01
CUL9_CCDS4890.1_ex9_6:43164559-43164582:+_5-3	-1.104218e+00	1.420366e+00
KISS1R_CCDS12049.1_ex2_19:919536-919559:-_5-5	9.726097e-01	1.183499e+00
CCDC102B_CCDS11996.2_ex0_18:66504205-66504228:+_5-3	1.756836e+00	3.327178e+00
TCF21_CCDS5167.1_ex0_6:134210659-134210682:-_5-2	1.156934e+00	1.440607e+00
BEX2_CCDS14505.1_ex0_X:102564742-102564765:-_5-3	5.220808e-01	4.196000e-01
MAPK1IP1L_CCDS32085.1_ex1_14:55529464-55529487:-_5-2	-2.594321e+00	8.081270e+00
TGM5_CCDS32211.1_ex7_15:43544951-43544974:-_5-3	-1.888429e-01	4.172639e-01
TGM5_CCDS32211.1_ex8_15:43545714-43545737:-_5-5	3.673299e+00	1.380120e+01
FBRSL1_CCDS45010.1_ex5_12:133144090-133144113:+_5-3	-1.624548e-01	7.183279e-01
FBXL4_CCDS5041.1_ex5_6:99365527-99365550:+_5-3	1.075023e+00	1.460039e+00
LELP1_CCDS30869.1_ex0_1:153177275-153177298:-_5-1	-2.071647e-01	3.966806e-01
LELP1_CCDS30869.1_ex0_1:153177308-153177331:+_5-2	1.401114e+00	2.519777e+00
LELP1_CCDS30869.1_ex0_1:153177365-153177388:-_5-5	1.774680e+00	3.671129e+00
CDV3_CCDS3079.1_ex1_3:133293916-133293939:+_9-3	2.833498e+00	8.299876e+00
CDV3_CCDS3079.1_ex3_3:133305423-133305446:-_9-7	1.165085e+00	1.625237e+00
ADORA1_CCDS1434.1_ex0_1:203098289-203098312:-_5-2	-1.300924e+00	2.205391e+00
METTL10_CCDS31307.1_ex4_10:126477636-126477659:-_5-1	5.815119e-01	7.752776e-01
METTL10_CCDS31307.1_ex6_10:126480279-126480302:+_5-4	1.657460e+00	2.928183e+00
KIAA0825_CCDS4070.1_ex0_5:93856480-93856503:+_5-2	1.747110e+00	3.412650e+00
DNALI1_CCDS420.1_ex3_1:38027257-38027280:-_5-5	7.830065e-01	8.787831e-01
ERGIC3_CCDS13257.1_ex1_20:34130125-34130148:+_5-1	1.337568e+00	2.028780e+00
ERGIC3_CCDS13257.1_ex3_20:34130568-34130591:+_5-3	1.030022e+00	1.227829e+00
P2RX4_CCDS58282.1_ex6_12:121666336-121666359:-_5-5	1.583441e+00	2.841647e+00
TMEM251_CCDS41980.1_ex0_14:93652622-93652645:+_7-1	1.404024e+00	2.306745e+00
TMEM251_CCDS41980.1_ex0_14:93652818-93652841:-_7-7	2.522580e+00	7.003602e+00
CYP2D6_CCDS46721.1_ex6_22:42525175-42525198:-_6-5	1.370616e+00	2.236590e+00
IL23R_CCDS637.1_ex3_1:67666566-67666589:-_5-2	9.316655e-01	1.426044e+00
IL23R_CCDS637.1_ex7_1:67705848-67705871:+_5-5	9.411322e-01	1.421642e+00
SLC6A7_CCDS4305.1_ex1_5:149574359-149574382:+_5-1	1.353398e-01	2.634282e-01
SCLT1_CCDS3740.1_ex5_4:129867287-129867310:-_5-2	1.036016e+00	1.321595e+00
TNFRSF4_CCDS11.1_ex2_1:1147464-1147487:+_5-2	1.465999e+00	2.315757e+00
TNFRSF4_CCDS11.1_ex6_1:1149411-1149434:+_5-5	1.064981e+00	1.293967e+00
SFT2D1_CCDS5292.1_ex5_6:166742999-166743022:+_5-1	1.375459e+00	2.020390e+00
AQP12B_CCDS46560.1_ex2_2:241621938-241621961:-_5-2	2.436783e+00	6.209569e+00
CCDC147_CCDS31282.1_ex6_10:106130670-106130693:+_5-4	2.014794e-02	3.010279e-01
TRPC6_CCDS8311.1_ex11_11:101374800-101374823:+_5-2	8.339125e-01	1.005841e+00
TRPC6_CCDS8311.1_ex11_11:101375471-101375494:-_5-3	5.232082e-01	5.961565e-01
LURAP1_CCDS30703.1_ex1_1:46685383-46685406:-_5-1	3.595530e-01	2.717099e-01
LURAP1_CCDS30703.1_ex1_1:46685526-46685549:-_5-4	1.029694e+00	1.172089e+00
IL1RN_CCDS2113.1_ex3_2:113888717-113888740:-_5-4	9.468202e-01	1.097879e+00
IFI35_CCDS11450.1_ex3_17:41165386-41165409:-_5-2	6.690473e-02	4.766664e-01
IFI35_CCDS11450.1_ex5_17:41165794-41165817:+_5-4	8.128213e-01	1.104143e+00
ATP11C_CCDS14668.1_ex13_X:138867399-138867422:+_5-1	-8.689485e-01	1.288118e+00
TRPM8_CCDS33407.1_ex3_2:234847802-234847825:+_5-2	8.177262e-01	7.858039e-01
TRPM8_CCDS33407.1_ex9_2:234863869-234863892:+_5-4	1.090033e+00	1.308547e+00
SH2B3_CCDS9153.1_ex2_12:111884741-111884764:-_5-5	4.208772e-01	4.398408e-01
BSX_CCDS41728.1_ex1_11:122850003-122850026:+_5-2	8.491578e-01	9.852847e-01
POLB_CCDS6129.1_ex5_8:42210046-42210069:+_5-3	1.329947e+00	2.159608e+00
CCDC74A_CCDS2167.1_ex3_2:132289249-132289272:-_5-5	-3.314155e-01	3.406312e-01
DEPDC5_CCDS43006.1_ex7_22:32179897-32179920:+_5-4	1.763419e-01	1.307465e-01
PRDM1_CCDS34505.1_ex2_6:106553244-106553267:-_5-5	4.990780e-01	6.201717e-01
PGAP2_CCDS44523.1_ex2_11:3832610-3832633:-_5-1	5.486145e-01	5.713499e-01
GDPD3_CCDS10671.2_ex4_16:30123494-30123517:-_5-1	6.329178e-01	9.127349e-01
PINLYP_CCDS58667.1_ex1_19:44085752-44085775:-_5-1	8.738511e-01	9.352560e-01
RNF207_CCDS59.2_ex2_1:6268952-6268975:+_5-1	9.183776e-01	1.050616e+00
RNF207_CCDS59.2_ex2_1:6268979-6269002:-_5-2	1.483084e-01	5.894810e-01
RNF207_CCDS59.2_ex4_1:6269352-6269375:+_5-4	1.932751e+00	3.976372e+00
NADSYN1_CCDS8201.1_ex7_11:71184609-71184632:+_5-2	1.169295e+00	1.492038e+00
SCN11A_CCDS33737.1_ex17_3:38950660-38950683:+_5-4	1.963378e-01	1.920091e-01
ANK3_CCDS55711.1_ex15_10:61868689-61868712:+_5-1	7.255511e-01	9.485588e-01
ANK3_CCDS55711.1_ex18_10:61898720-61898743:-_5-5	2.929204e+00	8.904834e+00
NUTM1_CCDS32190.1_ex6_15:34647742-34647765:-_5-4	1.525078e+00	2.734925e+00
C1orf95_CCDS31044.1_ex0_1:226736753-226736776:-_5-2	1.341083e+00	2.057895e+00
C1orf95_CCDS31044.1_ex0_1:226736797-226736820:-_5-4	1.400539e+00	2.249790e+00
LMTK3_CCDS46136.1_ex12_19:49013372-49013395:-_5-5	1.512417e+00	2.504991e+00
LMTK3_CCDS46136.1_ex4_19:49002931-49002954:+_5-2	8.938271e-01	1.015311e+00
DCSTAMP_CCDS59111.1_ex0_8:105361062-105361085:+_5-3	2.262698e+00	5.454090e+00
TGOLN2_CCDS46351.1_ex2_2:85554701-85554724:+_5-5	4.887309e-01	4.602951e-01
RGPD4_CCDS46381.1_ex3_2:108455281-108455304:+_1-1	1.000000e+00	1.350733e+00
PPP1R36_CCDS9767.1_ex7_14:65041273-65041296:-_5-4	5.349972e-01	4.574914e-01
TMEM181_CCDS43520.1_ex0_6:158957585-158957608:-_5-1	9.278972e-01	9.522340e-01
CNTNAP2_CCDS5889.1_ex3_7:146741033-146741056:-_5-1	9.155221e-01	1.114923e+00
C5orf42_CCDS34146.2_ex42_5:37227752-37227775:+_5-1	2.769065e+00	8.219435e+00
C9orf135_CCDS35041.1_ex0_9:72435927-72435950:-_5-3	2.544912e+00	6.838512e+00
C9orf135_CCDS35041.1_ex1_9:72459502-72459525:+_5-4	9.606406e-01	1.265152e+00
FAM173A_CCDS10423.1_ex1_16:771676-771699:+_5-4	9.397223e-01	1.188086e+00
ITGA5_CCDS8880.1_ex29_12:54812843-54812866:-_5-5	1.585950e+00	2.750341e+00
FAM83D_CCDS42872.1_ex0_20:37555279-37555302:+_5-2	-9.201424e-01	1.232987e+00
KRT76_CCDS8838.1_ex7_12:53169270-53169293:+_5-4	8.609651e-01	1.555026e+00
KRT76_CCDS8838.1_ex8_12:53170720-53170743:-_5-5	2.501752e+00	6.740627e+00
IKZF5_CCDS41574.1_ex0_10:124754071-124754094:+_5-2	1.002719e+00	1.194753e+00
SETDB2_CCDS53868.1_ex5_13:50054454-50054477:+_5-5	5.355560e-01	4.712871e-01
SLC26A8_CCDS4813.1_ex15_6:35965618-35965641:-_5-5	1.291569e+00	1.853705e+00
SERPINA4_CCDS9927.1_ex0_14:95030214-95030237:+_5-3	1.532085e+00	2.545539e+00
SERPINA4_CCDS9927.1_ex0_14:95030355-95030378:-_5-5	4.808658e-01	4.317606e-01
RANBP3L_CCDS3918.1_ex10_5:36269493-36269516:-_5-5	8.709157e-01	1.075355e+00
RANBP3L_CCDS3918.1_ex8_5:36265095-36265118:-_5-2	1.590526e+00	2.759944e+00
JADE1_CCDS34062.1_ex3_4:129770230-129770253:-_5-3	1.102291e+00	1.437217e+00
IFIT1B_CCDS31242.1_ex1_10:91143638-91143661:+_5-5	9.259870e-01	1.315321e+00
HERC1_CCDS45277.1_ex49_15:63986644-63986667:+_5-3	5.269740e-01	6.839407e-01
SMAD7_CCDS11936.1_ex0_18:46448217-46448240:-_5-3	8.848804e-01	8.867206e-01
SLA_CCDS47922.1_ex0_8:134050947-134050970:+_10-3	3.005442e+00	9.281407e+00
SLA_CCDS47922.1_ex4_8:134062139-134062162:+_10-7	-1.242054e+00	2.029022e+00
DCTD_CCDS34108.1_ex2_4:183815703-183815726:-_5-1	1.858769e+00	3.702777e+00
DNAJB2_CCDS2439.1_ex4_2:220147545-220147568:+_5-4	6.981607e-01	9.487315e-01
PRR5-ARHGAP8_CCDS54538.1_ex4_22:45182436-45182459:+_1-1	1.000000e+00	1.336180e+00
SLC50A1_CCDS1093.1_ex1_1:155108789-155108812:+_10-2	3.627601e-01	3.520244e-01
SLC50A1_CCDS1093.1_ex1_1:155108836-155108859:+_10-3	1.953771e+00	4.054878e+00
SLC50A1_CCDS1093.1_ex3_1:155110080-155110103:-_10-8	5.888944e-01	7.215759e-01
SLC50A1_CCDS1093.1_ex3_1:155110163-155110186:-_10-10	6.990881e-01	8.155213e-01
PPP3R2_CCDS6759.1_ex0_9:104357106-104357129:-_5-5	1.859290e+00	4.039127e+00
IL10_CCDS1467.1_ex2_1:206944289-206944312:-_5-1	-4.448676e+00	2.068211e+01
IL10_CCDS1467.1_ex2_1:206944393-206944416:-_5-3	1.245219e+00	2.196486e+00
CRISP2_CCDS4928.1_ex2_6:49665641-49665664:-_5-2	6.171746e-01	6.796729e-01
ADAD2_CCDS10944.1_ex2_16:84228058-84228081:-_5-3	6.020784e-01	7.481132e-01
C11orf58_CCDS7822.1_ex2_11:16769634-16769657:+_5-2	1.062224e+00	1.507346e+00
TCP11_CCDS47413.1_ex4_6:35088718-35088741:-_5-2	4.613171e-01	7.171236e-01
TCP11_CCDS47413.1_ex6_6:35096863-35096886:+_5-5	1.631673e+00	2.973892e+00
EMX2_CCDS53583.1_ex0_10:119302978-119303001:+_5-4	1.394616e+00	2.363230e+00
ZNF560_CCDS12214.1_ex0_19:9578453-9578476:-_5-1	9.355912e-01	1.064231e+00
MICALL2_CCDS5324.1_ex11_7:1484757-1484780:+_5-3	1.726442e+00	3.290670e+00
MICALL2_CCDS5324.1_ex12_7:1486359-1486382:+_5-5	-6.989951e-01	1.006920e+00
BCAT1_CCDS44845.1_ex5_12:25002828-25002851:+_5-2	7.816795e-01	9.039048e-01
AP1M2_CCDS45964.1_ex7_19:10692235-10692258:+_5-2	1.074601e+00	1.388844e+00
CCDC102A_CCDS10784.1_ex6_16:57559850-57559873:-_5-2	-6.429891e-01	8.704241e-01
CCDC102A_CCDS10784.1_ex7_16:57562571-57562594:-_5-4	5.550037e-01	7.544704e-01
S100A10_CCDS1008.1_ex1_1:151958594-151958617:-_5-5	1.933203e+00	4.421415e+00
C6orf52_CCDS47371.1_ex2_6:10687369-10687392:+_5-5	3.636659e-01	3.591167e-01
GRK4_CCDS33946.1_ex5_4:3009463-3009486:+_5-4	1.248704e+00	1.808486e+00
SLC25A20_CCDS2779.1_ex4_3:48900073-48900096:+_5-1	1.795091e+00	3.665900e+00
MAT1A_CCDS7365.1_ex5_10:82040465-82040488:+_5-4	1.645106e+00	3.120266e+00
TESK2_CCDS41323.1_ex2_1:45812438-45812461:-_5-1	-4.572091e-02	3.561451e-01
DOPEY1_CCDS4996.1_ex5_6:83828607-83828630:-_5-1	1.202108e+00	1.546469e+00
CDH18_CCDS3889.1_ex10_5:19838936-19838959:-_5-5	1.071135e+00	1.456305e+00
CDH18_CCDS3889.1_ex9_5:19747234-19747257:+_5-3	1.120328e+00	1.506801e+00
WIF1_CCDS8971.1_ex6_12:65462571-65462594:+_5-2	4.135139e-01	7.879288e-01
PARK2_CCDS5281.1_ex5_6:162206887-162206910:+_5-2	6.597693e-01	6.245088e-01
KLHL25_CCDS10339.1_ex0_15:86312699-86312722:+_5-3	1.324638e+00	2.000927e+00
DAOA_CCDS41905.1_ex2_13:106124982-106125005:+_12-2	1.353754e+00	2.316598e+00
DAOA_CCDS41905.1_ex3_13:106142314-106142337:+_12-11	1.255797e+00	1.781189e+00
DAOA_CCDS59242.1_ex1_13:106142148-106142171:+_12-5	2.131770e+00	4.992570e+00
ABCA9_CCDS11681.1_ex31_17:67031481-67031504:+_5-3	6.611601e-01	1.190218e+00
PCDH20_CCDS9442.2_ex0_13:61986928-61986951:+_5-1	1.105588e+00	1.513643e+00
F2RL1_CCDS4033.1_ex1_5:76128695-76128718:+_5-3	1.130656e+00	1.417251e+00
C19orf48_CCDS12803.1_ex0_19:51301481-51301504:+_5-1	1.806276e+00	3.767523e+00
SERPINA1_CCDS9925.1_ex3_14:94849183-94849206:+_5-3	1.286797e+00	1.887177e+00
SERPINA1_CCDS9925.1_ex3_14:94849231-94849254:+_5-4	1.666574e+00	2.992965e+00
MYH15_CCDS43127.1_ex21_3:108174590-108174613:+_5-1	2.186536e+00	5.231936e+00
MYH15_CCDS43127.1_ex37_3:108219034-108219057:-_5-4	5.020548e-01	8.373575e-01
TBC1D13_CCDS6911.1_ex6_9:131559444-131559467:+_5-5	1.178948e+00	1.694717e+00
ETV3_CCDS44250.1_ex0_1:157095671-157095694:-_9-3	3.410280e+00	1.191893e+01
SYNE1_CCDS5235.1_ex84_6:152688414-152688437:-_5-3	1.576246e+00	2.675309e+00
PTGFRN_CCDS890.1_ex3_1:117491888-117491911:+_5-4	1.977768e+00	4.129454e+00
PPP5C_CCDS12684.1_ex1_19:46857189-46857212:+_5-3	1.359478e+00	1.963822e+00
CYP2W1_CCDS5319.2_ex4_7:1026255-1026278:-_5-5	1.300964e+00	2.021862e+00
LPGAT1_CCDS31018.1_ex6_1:212002462-212002485:-_5-4	6.621548e-01	9.765037e-01
TPP1_CCDS7770.1_ex8_11:6638574-6638597:+_5-4	8.100351e-01	1.097688e+00
SPACA3_CCDS11275.1_ex1_17:31322537-31322560:+_5-1	2.250516e+00	5.380145e+00
SPACA3_CCDS11275.1_ex1_17:31322655-31322678:+_5-4	5.425659e-01	6.167746e-01
RCAN3_CCDS254.1_ex3_1:24861584-24861607:+_10-9	-7.788646e-01	1.038338e+00
KIAA1147_CCDS47726.1_ex7_7:141386384-141386407:-_5-5	1.791109e+00	3.392234e+00
USP6NL_CCDS44357.1_ex6_10:11532827-11532850:+_5-4	1.060454e+00	1.696066e+00
ARHGEF3_CCDS2878.1_ex3_3:56779347-56779370:+_5-1	9.472457e-01	1.089699e+00
GJA4_CCDS30669.1_ex0_1:35260038-35260061:-_5-1	9.984689e-01	1.398808e+00
CSRP2_CCDS9015.1_ex2_12:77254106-77254129:-_5-1	-9.575350e-01	1.601927e+00
CSRP2_CCDS9015.1_ex3_12:77257010-77257033:-_5-4	8.887402e-01	1.195003e+00
TEX37_CCDS2003.1_ex2_2:88828573-88828596:+_5-2	9.665451e-01	1.150988e+00
TEX37_CCDS2003.1_ex2_2:88828670-88828693:+_5-4	1.829312e+00	3.626478e+00
TEX37_CCDS2003.1_ex2_2:88828718-88828741:+_5-5	-9.965005e-01	1.316516e+00
PODXL2_CCDS3044.1_ex2_3:127379304-127379327:-_5-3	2.598647e+00	6.941912e+00
CLIC1_CCDS4719.1_ex2_6:31701435-31701458:-_5-2	5.927446e-01	4.326174e-01
CLIC1_CCDS4719.1_ex3_6:31701597-31701620:+_5-3	1.185069e+00	1.487268e+00
SORT1_CCDS55618.1_ex11_1:109884740-109884763:+_5-4	2.816429e+00	8.314228e+00
NALCN_CCDS9498.1_ex22_13:101759888-101759911:+_5-2	1.312818e+00	1.947242e+00
SLC4A1AP_CCDS33166.1_ex0_2:27886864-27886887:-_5-2	1.861392e+00	3.691239e+00
SLC4A1AP_CCDS33166.1_ex0_2:27887227-27887250:-_5-3	1.974338e+00	4.319087e+00
HRCT1_CCDS35012.1_ex0_9:35906369-35906392:+_5-1	1.553562e+00	2.602540e+00
HRCT1_CCDS35012.1_ex0_9:35906450-35906473:-_5-4	8.189018e-01	9.049445e-01
HRCT1_CCDS35012.1_ex0_9:35906514-35906537:-_5-5	1.853145e+00	3.660254e+00
SELO_CCDS43034.1_ex1_22:50644861-50644884:-_5-4	1.420082e+00	2.156877e+00
STAB2_CCDS31888.1_ex22_12:104067688-104067711:-_5-4	-5.427929e-01	6.857444e-01
SLC5A2_CCDS10714.1_ex6_16:31499039-31499062:+_5-5	-4.035810e-01	3.906891e-01
SLPI_CCDS13347.1_ex2_20:43882314-43882337:+_5-5	-1.738645e-01	8.421698e-01
CENPB_CCDS13064.1_ex0_20:3766336-3766359:+_5-1	1.204986e+00	1.623947e+00
PPP1R42_CCDS34902.1_ex3_8:67926709-67926732:+_5-5	1.894171e+00	3.873351e+00
ABHD14A_CCDS2843.1_ex1_3:52011954-52011977:-_5-1	4.513776e-01	6.303691e-01
PHYKPL_CCDS4434.1_ex6_5:177651515-177651538:+_5-2	4.421197e-01	4.740538e-01
IRGQ_CCDS33040.1_ex0_19:44097428-44097451:+_5-2	2.583151e+00	7.002526e+00
H2BFWT_CCDS35362.1_ex1_X:103267971-103267994:-_5-1	1.783197e-01	2.785672e-01
KRT20_CCDS11379.1_ex7_17:39041318-39041341:+_5-5	7.967435e-01	7.975872e-01
VANGL1_CCDS53350.1_ex2_1:116206849-116206872:-_5-5	2.905294e-01	3.348833e-01
KAT2B_CCDS2634.1_ex4_3:20142867-20142890:+_5-3	1.278831e+00	1.800068e+00
DMKN_CCDS12463.1_ex5_19:35993730-35993753:-_16-6	9.647609e-01	1.173744e+00
DMKN_CCDS12463.1_ex7_19:35996850-35996873:+_16-8	4.662772e-01	7.670738e-01
KCTD14_CCDS60908.1_ex0_11:77728144-77728167:+_5-4	1.170524e+00	1.589183e+00
KCTD14_CCDS60908.1_ex0_11:77728178-77728201:+_5-5	-6.292063e-01	6.039216e-01
ARC_CCDS34950.1_ex0_8:143695173-143695196:-_5-2	2.373179e+00	5.816605e+00
ARC_CCDS34950.1_ex0_8:143695228-143695251:-_5-4	-1.004711e+00	1.293201e+00
IRG1_CCDS58299.1_ex4_13:77531216-77531239:+_5-5	9.420475e-01	1.011425e+00
SIX1_CCDS9748.1_ex1_14:61115357-61115380:-_5-1	2.388245e+00	5.965320e+00
SIX1_CCDS9748.1_ex1_14:61115441-61115464:+_5-2	-4.594689e-01	9.338133e-01
ZDHHC21_CCDS6475.1_ex5_9:14672870-14672893:+_5-3	1.454033e+00	2.459400e+00
MFSD6_CCDS2306.1_ex0_2:191301876-191301899:+_5-4	4.810362e-01	5.457075e-01
PTPN12_CCDS47619.1_ex5_7:77236540-77236563:+_5-1	1.506384e+00	2.347109e+00
DUSP2_CCDS2016.1_ex1_2:96809955-96809978:+_5-1	-1.321768e-01	3.018900e-01
MPPED1_CCDS46723.1_ex1_22:43831039-43831062:-_5-4	1.136731e+00	1.599983e+00
CDK5_CCDS47748.1_ex8_7:150753866-150753889:+_5-3	1.419538e+00	2.434355e+00
CXorf48_CCDS14647.1_ex3_X:134303599-134303622:-_5-3	6.797219e-01	6.854002e-01
C5orf54_CCDS34283.1_ex0_5:159822057-159822080:+_5-5	1.501463e+00	2.621967e+00
AAGAB_CCDS42050.1_ex4_15:67501824-67501847:-_5-2	1.648705e+00	2.920946e+00
AMN_CCDS9977.1_ex1_14:103390143-103390166:-_5-1	1.755047e+00	3.508111e+00
AMN_CCDS9977.1_ex3_14:103394804-103394827:+_5-3	1.317020e+00	2.543143e+00
GJD2_CCDS10040.1_ex0_15:35045067-35045090:-_5-1	8.196368e-01	9.020011e-01
KCNQ2_CCDS13518.1_ex12_20:62076666-62076689:-_5-2	5.345540e-01	8.468726e-01
TCTEX1D1_CCDS633.1_ex3_1:67242966-67242989:-_5-5	8.262986e-01	1.163470e+00
TTL_CCDS2096.1_ex0_2:113240022-113240045:+_5-1	9.530069e-01	1.056421e+00
CES5A_CCDS10755.1_ex10_16:55907762-55907785:+_5-3	1.028256e+00	1.298550e+00
HAPLN3_CCDS10346.1_ex2_15:89424817-89424840:+_5-3	1.238506e+00	1.724658e+00
RUSC1_CCDS1112.1_ex2_1:155295182-155295205:-_5-4	1.252877e+00	1.703042e+00
WASL_CCDS34743.1_ex5_7:123336766-123336789:+_5-2	1.401695e+00	2.537293e+00
MTFP1_CCDS33635.1_ex2_22:30823204-30823227:+_6-5	1.308221e+00	1.839248e+00
ANO3_CCDS31447.1_ex1_11:26463582-26463605:-_5-2	3.209755e+00	1.062471e+01
ANO3_CCDS31447.1_ex7_11:26552858-26552881:-_5-4	7.859029e-01	8.639606e-01
MEGF11_CCDS10213.2_ex13_15:66249966-66249989:+_5-1	9.363449e-01	1.202764e+00
PARP11_CCDS66281.1_ex1_12:3923219-3923242:-_5-2	4.992609e-01	8.532861e-01
UBE2L6_CCDS7960.1_ex1_11:57322026-57322049:+_9-7	1.261546e+00	1.743292e+00
SLC38A9_CCDS3968.1_ex11_5:54965578-54965601:+_5-5	9.748019e-01	1.547090e+00
SPINK7_CCDS4289.1_ex2_5:147693709-147693732:-_5-3	1.566258e+00	2.730597e+00
CHI3L1_CCDS1435.1_ex5_1:203152759-203152782:+_5-3	-4.820841e-01	4.885014e-01
ZNF33A_CCDS31182.1_ex3_10:38344397-38344420:-_5-5	-1.134776e-01	4.310402e-01
CCDC158_CCDS43242.1_ex14_4:77290699-77290722:-_5-2	-2.294273e+00	5.874325e+00
CCDC158_CCDS43242.1_ex14_4:77290758-77290781:-_5-3	1.466325e+00	3.012852e+00
CCDC158_CCDS43242.1_ex16_4:77300504-77300527:-_5-4	2.874384e-02	4.793204e-01
CHST12_CCDS5333.1_ex0_7:2472738-2472761:-_5-3	-7.615811e-01	1.033765e+00
CDC42BPB_CCDS9978.1_ex30_14:103449921-103449944:-_5-2	1.247548e+00	1.800748e+00
CDC42BPB_CCDS9978.1_ex36_14:103523354-103523377:+_5-5	3.407148e-02	1.551708e-01
ARHGEF40_CCDS32041.1_ex2_14:21542680-21542703:-_5-3	1.088272e-01	3.639335e-01
TLE3_CCDS45293.1_ex12_15:70356777-70356800:+_5-4	1.553562e+00	2.500894e+00
LAT2_CCDS5566.2_ex2_7:73634103-73634126:-_5-1	3.125651e-02	2.279032e-01
SNX31_CCDS6288.1_ex10_8:101642593-101642616:+_5-4	1.374563e+00	1.987127e+00
SLC16A7_CCDS8961.1_ex1_12:60165108-60165131:+_5-3	9.518825e-01	1.467170e+00
GPR82_CCDS14259.1_ex0_X:41586719-41586742:-_5-5	-2.979447e-01	2.825187e-01
CUZD1_CCDS7631.1_ex4_10:124596386-124596409:+_5-2	2.638665e-01	3.644166e-01
CUZD1_CCDS7631.1_ex6_10:124598680-124598703:-_5-4	2.345035e+00	5.711669e+00
HSPB1_CCDS5583.1_ex0_7:75932342-75932365:-_5-4	2.072880e+00	4.543088e+00
ZNF17_CCDS42636.1_ex2_19:57931347-57931370:+_5-3	-1.574560e+00	2.811475e+00
NEK9_CCDS9839.1_ex21_14:75593417-75593440:+_5-5	6.622426e-01	6.377857e-01
ASB3_CCDS1846.1_ex4_2:53943836-53943859:+_5-1	7.505007e-02	3.100390e-01
EPS15_CCDS557.1_ex22_1:51938528-51938551:+_5-5	-3.496097e-01	3.762154e-01
BNIPL_CCDS53362.1_ex1_1:151015534-151015557:+_5-4	-5.481259e-02	3.539293e-01
ZNF343_CCDS13028.1_ex0_20:2464823-2464846:-_5-2	6.973615e-01	8.853727e-01
UBXN11_CCDS41286.1_ex6_1:26612504-26612527:-_5-5	1.239287e+00	1.696949e+00
SLC41A3_CCDS33842.1_ex7_3:125745231-125745254:-_5-5	2.218660e+00	5.289170e+00
CHST4_CCDS10902.1_ex0_16:71570697-71570720:-_5-1	-4.477238e-01	5.829096e-01
STIM2_CCDS3440.2_ex5_4:27003994-27004017:+_5-4	9.311967e-01	1.258562e+00
